95c1,6e,46,fdac
96cd,62,50,fdb0
9cb6,5e,48,fdb2
a4ec,5c,42,fdb8
ae15,62,4c,fdac
b84d,62,46,fda2
c2eb,6e,4e,fdb2
cc8e,58,4e,fdb8
d49c,70,46,fdb0
d994,62,4e,fda8
dc37,60,46,fdb0
dcb2,76,50,fda6
dcc8,70,46,fda2
dd62,56,58,fdbc
e08c,62,50,fdb2
e644,4e,52,fdb2
ece3,6c,46,fda8
f545,70,3e,fdac
fdd1,66,4e,fdb2
59f,60,52,fdb0
d27,4e,50,fdbc
1506,62,4e,fdae
1b6e,62,4e,fdb8
20b5,66,4e,fdb0
251d,70,52,fdb2
2887,70,42,fda6
2ad0,70,4e,fdb0
2bb3,60,4c,fda6
2c18,70,50,fdb0
2d16,66,56,fdb6
2d4f,68,52,fdb0
2c70,60,4c,fdac
2c2c,68,4c,fdb0
2d65,70,56,fda0
2ff6,70,4e,fdb0
3283,5e,4e,fdb8
34f0,70,46,fdb0
376a,60,4e,fdae
3906,70,4e,fdb0
39a4,62,4e,fdb0
34cd,60,4e,fdac
2466,66,4e,fdb0
782,72,50,fd9e
e314,72,50,fda2
c0d1,5e,50,fdb8
a7ed,60,4e,fdb0
9b66,70,4c,fdb0
98ef,66,4e,fda8
9dbd,5c,46,fdb2
a5a6,76,4e,fdb0
aedb,70,4e,fdb2
b954,5e,46,fdb6
c4b9,60,4c,fdac
cf2a,50,4e,fdb6
d760,66,4e,fdb0
dbeb,72,3e,fdae
dd87,66,52,fdb0
dbfb,70,50,fda2
d9e9,66,50,fdb6
d8f9,5e,4e,fdb0
dae6,50,52,fdbc
ded1,60,4e,fda0
e444,70,4e,fda2
eb2f,66,4e,fdb0
f326,5e,4e,fdb0
fb2e,60,4e,fda8
1fb,72,4e,fda2
814,66,52,fdb0
d86,58,4e,fdbc
1216,70,4e,fdb0
169e,70,50,fdb0
19cf,72,3e,fdac
1bb3,4e,4e,fdb0
1c89,60,4e,fda2
1df4,6e,46,fda6
1f22,70,3e,fdac
1fb2,72,52,fd9e
202c,70,50,fda2
200f,66,50,fdb0
2024,60,40,fdb8
2066,60,4c,fd9e
21b3,68,4c,fdac
2424,70,52,fda0
266f,58,50,fdb8
23cc,5e,46,fdac
1561,6e,4e,fdb2
f99c,6e,4e,fdae
d622,66,48,fda6
b329,62,4e,fda6
98c3,70,4e,fdb0
8a43,66,46,fdae
866c,70,52,fda2
88f0,70,4e,fd9e
8f8f,60,50,fdb6
9784,6c,4e,fdb0
a154,70,46,fda6
acd6,6e,4e,fdb0
b93b,70,52,fdb0
c3ee,78,3e,fdb0
ca55,66,4e,fdac
cc57,6e,56,fda6
cc9a,58,50,fdb8
cc48,5c,4e,fdbc
cdd7,56,4e,fdb8
d11f,66,4e,fdb0
d5de,70,4e,fdae
dca5,66,4c,fdac
e374,70,50,fda6
ea03,70,50,fda0
f1cf,70,50,fdb0
f97e,52,56,fdbc
1f4,58,4c,fdae
8e8,5c,48,fdb8
d7f,70,52,fdb0
1189,60,46,fda2
14be,66,4e,fdb0
171c,62,4e,fdb8
18be,56,50,fdbe
1ab9,60,50,fdb8
1b4e,70,4c,fdae
1c74,62,4e,fdae
1d38,60,4c,fdac
1e4c,6e,4e,fdb0
1f29,60,4e,fda2
2029,50,4e,fdb0
2179,66,46,fda6
249b,60,46,fda0
270f,72,52,fda2
29cd,70,4e,fd9e
2bbd,60,4e,fdb0
2c2d,62,4e,fda6
2736,6c,46,fdae
171a,60,48,fdbe
fae0,5c,48,fdb0
d788,60,4c,fda2
b607,66,4e,fdac
9d78,60,50,fdb8
8f50,6e,46,fdac
8af2,66,4c,fdae
8e05,60,48,fdb8
9553,70,4e,fdb2
9ecc,70,4e,fda2
a8c7,4e,4c,fdb0
b330,60,4e,fda8
be69,6e,4e,fda6
c835,70,50,fdb0
d08e,70,4e,fdb0
d655,60,50,fdb6
d800,70,42,fdac
d897,58,4e,fdbc
d82a,5e,46,fdbe
d9b5,62,4e,fdac
dd02,70,50,fda6
e32d,58,46,fdb2
ea56,76,3e,fdac
f246,72,4e,fdb0
f9a0,60,4e,fdb2
10b,66,50,fdae
85e,70,46,fdae
f92,60,42,fdb2
1590,70,48,fdb2
1a46,70,4c,fda6
1c6e,70,58,fd9e
1e5d,78,4e,fda6
1fee,70,4e,fda0
21ce,58,4e,fdb6
252e,62,4c,fdb2
27c7,70,52,fdb0
2a67,62,46,fda2
2b48,50,4e,fdb0
2b81,72,3e,fdb0
2b98,60,48,fda8
2ca7,6e,52,fda0
2e16,72,50,fd9e
303c,5e,50,fdb8
3233,66,50,fdb0
3522,6e,42,fda8
3660,6e,4e,fdb2
3004,6e,4c,fdb0
1d4e,70,52,fdae
feb2,70,4e,fda2
db90,78,4e,fda6
bca8,70,52,fda0
a829,5c,4e,fdbc
9f4f,70,46,fdb2
9f42,70,4c,fdb6
a53b,6c,50,fda2
ade2,6e,4e,fdb0
b717,66,4e,fdb0
c216,66,4c,fdac
cd69,5e,4c,fdbc
d827,62,46,fdac
e06a,60,4e,fda6
e52a,72,52,fda0
e63f,70,52,fd9e
e4ee,66,4e,fdb0
e3e2,70,42,fdac
e5c4,66,4c,fdb2
e96a,62,4e,fdae
ef66,60,4c,fda6
f535,5c,50,fdb8
fc27,70,4c,fdb0
374,60,48,fda2
a65,72,50,fda2
108e,58,4e,fdbc
1655,60,4e,fdb0
1a90,5e,46,fdb0
1e9d,4e,4e,fdb6
2154,60,4e,fda6
23ee,62,4e,fdac
25d3,70,52,fda6
2747,6e,56,fd9e
27be,5e,52,fdb6
2856,62,4e,fdae
2724,70,4c,fdae
26b5,6e,52,fdb2
2668,70,4e,fdb0
2791,6c,50,fdb0
288f,66,48,fda8
2a0f,70,58,fda6
2b5b,58,4e,fdb8
2d8e,60,52,fdb2
309a,70,46,fdb0
3410,60,4e,fdb0
30da,60,4e,fda6
24c4,70,50,fda6
cc2,58,58,fdc0
eb2c,6e,46,fdae
c8d6,66,4e,fdb0
ae0b,70,50,fdb0
9f02,70,4e,fdae
9b07,66,50,fdae
9d90,70,4e,fdb0
a412,70,4e,fdb0
ab50,52,50,fdbc
b2d1,70,4e,fdb8
bb4e,70,4e,fdac
c523,60,4e,fda2
ce07,70,50,fdb0
d655,66,52,fdb2
dc52,62,4e,fdae
dfdd,78,3c,fdac
e14d,66,50,fdb0
e284,56,4e,fdb8
e516,5c,46,fdb2
ea38,60,4e,fdae
f201,60,4e,fdbc
f93d,70,46,fdb0
bc,5e,4c,fdb6
7ae,62,4e,fda8
df0,70,52,fdb0
14d3,72,4c,fdac
1a8e,58,4e,fdb8
208b,70,40,fdac
2579,60,4e,fdb0
2922,60,4c,fda2
2b07,66,4e,fdac
2b22,60,50,fdb8
2bbc,58,4e,fdb8
2ccf,68,4e,fdb2
2e39,70,58,fda6
2ee0,70,52,fd9e
2f17,68,4e,fdb0
2ed4,70,4e,fdb8
2e71,70,50,fda0
2e50,58,50,fdbe
2dc4,5e,46,fdb8
2d11,6c,50,fdb0
2d92,5c,4c,fda0
2e30,70,4e,fdb0
2eaf,60,50,fdb6
2f96,6e,46,fdb0
320f,5c,4e,fdbe
33ec,70,4c,fdae
34d9,50,4e,fdb2
2ea7,50,50,fdb8
1d0f,4e,4e,fdb8
ff7b,66,4c,fdac
dc71,66,4c,fda8
bd8f,70,58,fd9e
a800,52,58,fdbc
9d77,70,52,fda6
9d0b,56,50,fdb8
a36e,62,4e,fdb0
ad17,6e,50,fdb0
b7f6,66,4e,fdae
c1e6,70,52,fdb2
cc38,72,52,fd9e
d7a2,58,50,fdbc
e20b,58,4e,fdbc
ea61,5e,4e,fdac
f07b,6c,4e,fdb0
f214,6c,50,fdb0
f2f0,60,4e,fda2
f4a5,62,4e,fda6
f7e0,70,56,fda2
fc95,70,4e,fdb0
381,58,50,fdbc
ad1,5e,4e,fdb8
122f,66,58,fdb0
195b,70,4c,fdb0
1fe0,5e,4e,fdac
2587,60,4c,fda0
2a4a,66,4e,fdae
2e73,70,50,fda2
31dd,70,50,fdae
3415,5c,4e,fdb8
3545,6e,46,fdae
352d,66,4e,fdb0
357a,6e,4c,fdb0
36ca,60,46,fdb2
37b8,6e,50,fdb0
3922,70,4e,fda6
39ec,58,52,fdb8
3aba,52,56,fdb8
3b8f,68,52,fdb0
3c4a,72,4e,fdb0
3d3e,60,4e,fdb8
3e88,70,4e,fdb0
40ea,66,4c,fdb0
42d2,70,4e,fdb0
458e,58,52,fdbe
4677,66,4e,fda8
4600,70,4e,fdb0
4009,60,46,fda6
2e87,70,4e,fdb0
1158,58,50,fdb6
edda,4e,4e,fdb8
cd47,70,46,fdb0
b71c,62,4e,fdae
ae80,6e,40,fdae
af1d,68,4e,fdb0
b5b3,70,4c,fdb2
be5b,70,52,fda0
c8b4,70,4e,fda6
d403,72,4e,fdb0
dfc2,58,4e,fdbe
ea7d,58,4e,fdb8
f330,62,50,fdb0
f8f5,62,50,fdb0
fa37,6c,50,fdae
f85b,6e,52,fdb0
f634,70,3e,fdb0
f5f5,66,4c,fda8
f810,70,50,fda6
fbd7,60,46,fda2
148,62,4e,fda6
73a,6c,4e,fdb0
eee,60,50,fdb2
16b2,5c,42,fdb0
1ed2,6c,50,fdb0
264a,6e,3e,fdac
2c3b,66,46,fdac
3152,6e,58,fda6
3575,58,52,fdbc
3951,62,4e,fdb0
3ad1,70,50,fdb2
3c2e,4c,50,fdb0
3b78,70,4e,fdb0
3c8f,70,4c,fda6
3d96,58,58,fdbc
3e09,70,4c,fdae
3df5,66,4e,fdb0
3e79,70,4e,fd9e
3fb8,60,50,fdbc
412a,70,46,fdae
426d,6e,4e,fdb2
43aa,70,56,fda6
455b,52,56,fdbe
4410,5c,46,fdb8
3edb,66,4e,fdb0
2dd7,70,3e,fdae
1054,70,4e,fdac
eac3,60,50,fdb8
c693,70,46,fdae
abc0,60,4c,fdac
9db8,60,48,fdb8
9b58,70,46,fdac
a108,70,50,fdb0
aa1f,6e,46,fdb2
b40f,72,4e,fdb0
bddc,70,52,fd9e
c79c,72,52,fdb2
d089,70,4e,fdb0
d86e,58,50,fdbc
ddd8,70,46,fdae
e063,62,4c,fdb0
dedc,6c,4c,fdb0
dce9,6c,4e,fdb0
dbcf,70,3e,fdac
dda6,68,46,fdac
e1b6,70,50,fda6
e7e4,56,52,fdb8
eff7,60,4c,fdb0
f7c3,6e,4e,fdb2
ff2a,70,4e,fdb0
60a,60,4e,fda0
c71,62,4c,fdb0
1240,70,50,fda2
167c,72,4e,fda0
19c8,58,52,fdbc
1d22,70,46,fdb0
1fc3,62,4e,fdb0
21c1,70,4e,fdb0
2352,70,46,fdb0
24bd,70,4e,fdb0
2570,6e,50,fdb2
25d4,5e,46,fda2
2696,62,4e,fdac
274e,58,50,fdb8
2815,66,52,fdb0
28fe,58,4e,fdc0
2a19,6e,46,fdb0
2aff,68,50,fdb2
2d8e,4e,4e,fdb6
30f3,4e,46,fdb0
3415,66,42,fdac
35dc,66,4e,fdb0
31e0,70,50,fda2
21bd,58,50,fdb8
506,58,4e,fdb8
dffb,70,46,fdae
bc4e,66,4e,fdb0
a024,6c,4e,fdae
9074,6e,4e,fdb0
8c1d,70,3e,fdac
901d,70,4e,fdb0
9806,58,52,fdbe
a1e0,5e,4e,fdb0
ab6d,70,46,fdb0
b5c1,6e,50,fdb0
c050,6e,4c,fdb0
c9c9,70,4e,fda6
d0c2,70,50,fdb0
d557,60,4e,fdb8
d656,60,4e,fdae
d64b,4e,4e,fdb8
d62b,62,48,fdac
d785,70,3e,fdac
dabc,66,4e,fdb0
dfdd,66,4c,fdb0
e683,70,50,fdb0
ee89,60,4e,fdb8
f832,66,4e,fdae
184,70,4e,fdb0
a0b,60,4e,fda0
1153,72,4e,fdb0
174e,60,4e,fdb2
1be5,70,4c,fdac
1f96,60,4c,fdae
2209,70,4e,fdb2
2468,66,50,fdb0
25b0,5e,48,fdb6
27c1,6e,4e,fdae
2ae9,70,40,fdac
2dcc,60,4e,fdac
2fb9,70,52,fda2
31a9,52,58,fdbc
32d7,5e,4e,fdb0
3437,6e,50,fdb8
3617,6e,50,fdae
37cb,60,4e,fda6
3915,4e,4e,fdb2
3abd,62,46,fda6
3bed,70,50,fdac
3c52,70,4e,fda0
3cd8,72,50,fd9e
3b2b,60,4e,fdb8
322a,70,46,fdb0
1c6b,62,4e,fdb0
fad4,60,4c,fda8
d512,66,4c,fdac
b41d,70,58,fda2
9dbe,60,4c,fdac
93d2,72,50,fda2
943c,70,52,fda2
9a06,58,4e,fdb8
a2eb,60,46,fdb8
ad64,6e,4c,fdb0
b7d4,60,46,fdb8
c228,6e,46,fdae
cc2d,4e,50,fdbc
d59c,4e,4e,fdb6
dac1,4e,4e,fdbc
dd51,70,58,fda0
de23,5e,4e,fdb2
dee2,70,42,fdac
e108,50,4e,fdb8
e386,6e,4e,fdae
e883,68,4e,fdb0
ef22,70,3e,fdac
f640,66,4e,fda6
fd16,60,4e,fdb2
3e4,70,46,fdb0
9cd,60,4e,fdae
f50,68,4c,fdac
1484,6e,4e,fdb0
1993,66,4e,fdae
1e90,5e,46,fdb2
2206,66,46,fda2
243a,6c,4e,fda6
255c,70,4e,fdb2
26e9,70,4e,fdb0
28c8,5e,4e,fdb0
2a61,66,4c,fdae
2c89,70,46,fdae
2cdf,6e,4e,fdae
2d20,70,4e,fdb8
2e3e,70,52,fdb0
305c,72,48,fdac
3375,58,4e,fdbe
3554,70,46,fdae
37da,60,52,fdb6
39d3,60,48,fdb8
3684,6e,4e,fdb0
29e9,60,4e,fda2
1299,52,48,fdb0
f341,78,3e,fdae
d3a1,50,4e,fdb0
ba27,60,4e,fd9e
ab5a,6e,52,fda2
a5f1,72,4e,fda6
aa56,58,50,fdc0
b413,66,4e,fdb0
bed5,5e,46,fdb6
c9b4,66,48,fdae
d41c,72,50,fda6
de44,58,50,fdbe
e78e,6e,46,fdb2
ee3c,68,4c,fdac
f0ca,66,4e,fda6
eff2,66,52,fdb6
edb4,70,4e,fda6
eb6e,66,50,fdb2
ea95,58,4e,fdb2
ed00,4e,52,fdb8
f183,62,4e,fda8
f780,70,4e,fdb0
fe62,60,4c,fda2
4a4,70,50,fda2
ab6,62,50,fdb0
1116,66,4c,fdb0
16c1,70,52,fda2
1b74,70,4e,fda0
1f44,70,50,fdb8
2258,6e,4e,fdb0
24b8,70,3e,fdac
2572,60,4e,fdac
2654,6e,50,fda2
26fa,58,52,fdb8
2823,70,46,fdb0
2a40,66,4c,fdac
2d1d,70,46,fdac
2f36,58,4e,fdbc
31ba,60,4e,fdb0
33ac,66,4c,fdb0
3526,70,4e,fdb2
36c8,5c,4e,fdbc
3944,62,50,fdb0
3bfe,5e,4c,fdb8
3eeb,70,4c,fda6
4007,6e,4e,fda6
3aa4,70,4e,fda0
2963,6e,4e,fdb0
bf4,66,4e,fdb0
e634,6e,52,fdb0
c304,72,50,fdb2
a9af,72,52,fda2
9dd7,72,4e,fda6
9c29,70,50,fdae
a172,60,52,fdbc
aa2d,6c,48,fdb0
b3e4,66,4e,fdb0
be41,70,4e,fda8
c830,70,4e,fdb8
d1f8,70,3c,fdac
d9d5,60,4e,fdac
e02c,6e,50,fd9e
e3d6,6e,50,fda0
e3c5,5e,4e,fdb8
e37f,70,46,fdb0
e3ce,60,4e,fdb6
e5c4,62,4e,fdb2
ea43,6e,4c,fdb0
f17a,5e,4c,fdb8
f95e,66,4e,fda6
197,70,52,fdb6
938,70,4e,fda0
1092,60,4e,fdb0
1685,62,4e,fdb0
1a81,6e,52,fdb0
1df5,62,4e,fda2
21b3,66,4c,fda6
2583,70,4e,fdac
2830,6e,50,fda0
29f8,72,4e,fdb0
2aca,62,52,fdb6
2bb7,70,46,fdb0
2c66,62,4e,fdac
2cb7,70,3c,fdae
2cc1,60,4e,fdb0
2d3e,70,46,fda6
2ebb,72,58,fda2
3056,76,4e,fdb0
31f8,66,50,fdb0
334e,70,46,fdb0
33d4,5c,4e,fdae
3419,66,4e,fdac
349e,6c,4e,fdac
3675,60,4e,fda6
36a7,4e,4e,fdb0
2f68,60,4c,fda2
1b97,62,46,fda6
fbe8,70,32,fdb0
d789,70,52,fdb0
b87f,60,50,fdb8
a4d3,62,4e,fdae
9d26,70,52,fdb6
9e48,60,4e,fd9e
a448,4e,4e,fdb2
ad6b,62,4c,fda2
b71c,66,46,fda6
c0de,6e,52,fda6
cb9a,70,52,fda0
d7c5,5e,4c,fdb2
e182,62,4e,fdb0
e887,70,4e,fdb8
ea18,72,50,fdb0
e895,70,4e,fda6
e71d,58,58,fdb8
e67d,5e,4e,fdb0
e8ca,4e,4e,fdb8
eddf,62,4e,fdae
f3e5,70,3e,fdae
fa53,60,58,fdb6
1ed,5e,50,fdb8
975,5e,48,fdb8
fdc,60,4e,fda6
15bb,60,50,fdb8
1b3a,60,4c,fdae
1fdb,6e,50,fdb6
2348,62,48,fdb0
2583,70,58,fda6
2723,58,52,fdbe
2750,58,4e,fdb8
263f,70,48,fdb0
2553,5e,4e,fdb8
24b7,66,4c,fdb0
2551,70,52,fdb6
2647,70,3c,fda6
2761,4e,4c,fdb0
28a1,72,38,fdae
2977,6e,4e,fdb0
2a9c,5c,50,fdbc
2cc9,70,4e,fdb0
2f20,70,4e,fdb0
30c5,70,50,fda6
2cbc,70,4c,fda0
1c77,5c,50,fdbc
ffd3,52,4c,fdb8
dc28,5c,50,fdb0
bad1,60,4e,fdb0
a2a1,66,4e,fdac
969f,62,46,fda6
950d,72,3c,fdac
9a06,70,4e,fda0
a225,60,4e,fda8
aaef,76,50,fda6
b505,76,50,fda0
bed5,66,52,fdb8
c88c,62,4c,fdae
d0b5,66,4e,fdac
d665,66,46,fdae
d916,76,3c,fdb0
d93c,6c,4e,fdb2
da2e,58,52,fdbc
dbc8,66,4e,fdb2
dffd,62,4c,fdac
e71a,70,50,fdb0
eedf,66,4c,fda8
f707,66,52,fdb0
fe91,70,50,fda6
59f,70,4c,fda6
c60,6e,52,fdb0
12f2,70,4e,fda0
1899,68,4e,fdb0
1cc9,6c,46,fdb0
20a0,52,4e,fdb8
23a3,60,46,fda6
2622,6e,4e,fda6
2989,66,50,fdb0
2b35,66,52,fdb0
2c21,4e,4e,fdb8
2beb,62,4e,fdac
2bdb,70,50,fda2
2b7b,5e,4c,fdb6
2c27,60,4e,fdb0
2c2b,60,4c,fdb6
2bae,60,4e,fda6
2bfa,6e,4e,fdb0
2c96,58,50,fdbe
2ce2,72,46,fdae
2c71,60,4c,fdae
2bef,6c,4e,fdb0
2b74,70,4e,fdb0
26da,70,3e,fdac
1858,62,4c,fda8
fde6,70,4e,fda2
daef,58,52,fdbc
b7fc,66,4e,fdb8
9cd0,60,46,fdb8
8bb9,70,50,fdb0
85dd,60,4e,fda0
8836,62,4c,fda6
8f16,70,56,fd9e
97da,72,4e,fda0
a21c,5c,52,fdbe
ad59,56,4e,fdb8
b8c8,72,4c,fdb0
c3e8,5e,4e,fda2
cca1,70,3e,fdac
d30f,60,4e,fdac
d72d,5e,4e,fdb0
d94d,4e,52,fdb8
db8a,66,4e,fdae
dd1d,72,3e,fda6
e0cc,58,50,fdbc
e618,70,46,fdac
ecb4,60,4c,fdb8
f41e,72,42,fda8
fc06,70,4e,fdb0
3bb,58,56,fdbe
b55,5c,46,fdbc
11b8,6c,4e,fdae
163c,70,4e,fdb0
1aa1,70,4e,fd9e
1f23,52,50,fdbc
22ff,5e,50,fdb8
259d,58,4e,fdbc
2714,70,46,fdb0
285f,66,4e,fdb0
28ef,6c,4e,fdb0
2a41,6e,50,fdb0
2bfe,70,3e,fdac
2e12,72,4e,fdb0
2fa7,68,4e,fdb2
30f4,62,4e,fdb0
314d,70,4e,fdb8
3133,62,46,fda2
3244,5e,46,fdb0
3374,72,4e,fdb0
350a,70,4e,fdb0
370e,60,4e,fdb6
3674,62,4e,fda6
3636,66,4e,fdae
3482,70,52,fdb0
2c2f,70,4e,fda2
17ef,66,4e,fdb0
f8b5,5e,4e,fdb6
d610,60,46,fdb2
b7c0,66,46,fdb0
a3c2,62,4e,fdbc
9a34,60,46,fdac
9a12,66,4e,fdae
a070,58,46,fdb2
a879,70,3e,fdae
b174,70,50,fdb2
bb2c,5e,50,fdb2
c580,62,4e,fdb0
d023,70,46,fdb0
d927,68,4e,fdae
e044,70,50,fdb0
e478,60,46,fd9e
e5e1,6e,52,fdae
e56a,58,56,fdbc
e5b4,70,46,fdb0
e7b8,66,52,fdb6
ec5c,6e,4e,fdb0
f382,72,42,fdb0
faf5,70,4e,fdb2
257,6c,46,fdb0
9bf,6e,3c,fda6
106f,66,46,fdac
16ef,6c,52,fdb2
1c4c,6e,50,fda0
216c,52,52,fdbe
25fd,70,46,fdac
2935,56,50,fdbc
2ae1,6c,4e,fdae
2b70,6e,4e,fdb2
2bc5,70,3e,fdac
2c74,62,48,fda6
2d4c,70,52,fd9e
2f54,60,46,fda0
32d7,70,4e,fda2
357e,62,50,fdb8
3798,58,4e,fdb8
3a2f,70,4e,fdb2
3c44,70,50,fdb8
3e65,60,48,fda0
3ff4,70,4e,fda6
41c7,76,50,fdb0
400d,72,50,fdb0
3663,60,4e,fdb8
1fc8,62,4e,fdb0
eb,6e,4e,fdb0
e186,66,4c,fdac
c9b7,66,4c,fdae
bce0,62,4e,fdb8
b940,70,4e,fda2
bdc8,58,50,fdb8
c532,70,48,fdae
cec4,5c,4e,fdbc
d803,60,4e,fdb8
e17d,58,50,fdbc
eb32,5e,48,fdb8
f3f7,66,4c,fdb0
fbce,70,4e,fdb0
ffa2,70,4c,fdb0
fecd,60,4e,fdbc
fcee,6e,48,fdb0
fb2d,5e,4e,fdae
fb89,4e,4e,fdb2
fea2,58,46,fdb2
43a,70,52,fdb2
b01,76,4e,fdb0
1189,60,4c,fdb8
17eb,60,4c,fda2
1e92,72,3e,fdae
23af,72,4e,fdb2
28e4,70,50,fdb2
2c80,68,50,fdb0
2eef,6e,4e,fdb0
3016,6e,50,fdb8
3091,60,52,fdb8
30f3,66,50,fdb0
3194,70,46,fdac
32e6,60,46,fdb8
33f7,60,4e,fda2
3537,70,52,fda2
35b6,52,4e,fdb8
360d,5e,4c,fdac
360e,60,42,fdb8
36ec,6c,50,fdb0
38a8,60,4c,fda8
3b65,66,4e,fdb0
3dc7,70,52,fda6
3e96,72,50,fdb0
3bc4,60,50,fdb8
3141,56,50,fdb8
1a43,70,4c,fdb0
fa43,62,4c,fdae
d8d7,60,42,fdb0
be44,78,50,fda6
ae58,4c,4e,fdb0
a908,70,52,fda2
ac50,70,4e,fdb0
b395,5e,46,fdb2
bd08,66,4e,fda6
c6ec,5e,46,fda0
d1dd,68,4e,fdb0
dd27,52,4e,fdbc
e7bc,60,42,fdb6
f071,66,52,fdb0
f593,72,3e,fda6
f76f,66,48,fdae
f66d,70,56,fda6
f4ab,70,4e,fda2
f47d,78,52,fd9e
f6a4,66,4c,fdb0
fad1,6e,52,fdb0
136,62,4c,fda6
876,66,4e,fdae
fb2,70,52,fda2
16cf,70,4e,fdb0
1d4d,58,50,fdc0
231b,66,50,fdb0
285a,58,4e,fdbc
2d86,56,4e,fdb8
31a1,66,4e,fdb6
33e4,6e,4c,fdac
3543,6e,4e,fdae
3527,5c,4e,fda0
3444,70,48,fdb0
3493,58,52,fdbc
3555,70,4c,fdb0
36ee,5e,4e,fdae
3824,70,4c,fdb2
39ca,62,4e,fdb0
3b87,6c,4e,fdae
3cdc,6e,4e,fdb0
3d81,5e,4c,fd9e
3ee1,70,50,fdb0
40d5,66,50,fdb6
4324,6e,46,fdac
44de,5c,4e,fdb8
4655,58,50,fdbe
4502,62,4e,fdb2
3ca2,60,4c,fda0
2825,66,4c,fdae
91f,70,50,fdb0
e668,70,4e,fdb0
c742,58,50,fdc0
b34f,58,4e,fdb8
a9b0,60,48,fdae
a9d8,72,4c,fdb6
ae6d,70,46,fdb0
b82e,70,4e,fda6
c3fe,70,4e,fda6
cffb,58,58,fdb8
dad0,52,4e,fdb2
e420,4e,56,fdb8
eb9f,70,50,fda6
f07e,5e,50,fdb8
f2c1,70,46,fdae
f29e,70,4e,fdb6
f259,6c,56,fdb0
f2d1,58,52,fdbe
f5dc,70,4c,fdb2
faa4,70,4e,fdb0
bd,70,4e,fdb0
74b,4e,4e,fdb2
eab,5c,4e,fda2
1626,70,48,fda2
1ea7,70,4e,fda2
25cc,68,4e,fdb0
2bbd,58,4e,fdc0
3086,66,4e,fdae
34f6,6c,50,fdb0
389d,72,3e,fdae
3bd0,66,48,fda6
3e16,70,52,fda6
3f3e,6e,4e,fdae
4017,60,4e,fdb6
4198,62,4e,fdb0
4351,6e,4c,fdae
449c,60,4c,fdb8
45ec,70,4e,fdb0
46c0,70,4e,fdb0
4756,70,50,fda2
48a0,5c,4e,fdb8
4ac8,6e,48,fdb0
4ce9,66,4e,fdac
4e85,6e,4e,fdb0
4f2e,60,4e,fdb0
4fc7,60,46,fdb8
4d85,66,4e,fdae
4439,6e,52,fdb0
2ee6,70,4e,fda2
fab,58,4e,fdb8
eb5d,6e,4c,fdb0
ca49,60,4e,fdb8
b35d,70,46,fdb0
a760,66,4e,fdb0
a54d,66,4e,fdae
aaae,66,50,fdac
b3d6,70,40,fdae
bd75,62,4e,fdac
c88c,70,52,fda0
d401,70,4e,fda2
de22,60,4e,fdb6
e509,70,46,fdae
e90f,62,50,fdb0
ea21,70,4e,fda8
e8ac,6e,4e,fdae
e775,60,46,fd9e
e72f,72,4e,fdb0
e9b2,5e,4e,fdb8
ee61,70,46,fdb0
f557,72,46,fdb0
fd47,60,4e,fdae
517,5e,46,fdb2
cbf,70,4e,fda6
142f,70,4a,fda6
1b2c,66,4e,fdb0
213f,60,4e,fdac
262d,4e,56,fdb8
2a93,70,3e,fdae
2db6,70,4e,fda2
2fe1,62,4e,fdb2
3166,66,50,fdb2
338e,4e,4e,fdb6
35db,62,48,fdb0
37e7,5c,50,fdc0
38a1,70,46,fdb0
3980,5c,4c,fdac
3ac1,70,50,fdb0
3d71,70,4c,fdb0
4104,60,4e,fda6
4474,6e,4e,fda6
46d8,66,52,fdb0
479d,66,50,fdb2
4964,6c,4e,fdb0
4b05,6c,52,fdb2
4cb9,5e,4e,fda2
4cfa,4e,4e,fdb0
4c40,62,4e,fdb0
4663,60,4e,fda8
372f,70,50,fdb0
1b30,58,50,fdbe
f6d4,62,4e,fdb2
d144,5e,46,fdb8
b340,5e,42,fdb0
9f70,72,3c,fdae
980e,5e,4e,fda6
99e9,60,50,fdb8
a03a,6c,4c,fdb0
a841,70,46,fdb2
b10a,60,4e,fdb0
ba99,66,4e,fdae
c445,60,46,fda0
cc77,4c,48,fdb0
d30b,60,4e,fda2
d7f2,66,46,fda6
dab3,60,4e,fdbc
dbe3,70,46,fda6
dccb,60,4e,fdae
dddf,60,46,fdb8
df55,70,4e,fdae
e23a,62,48,fda6
e8ca,66,48,fdac
f1b3,70,56,fd9e
fb3f,76,50,fda6
472,66,52,fdb0
c62,70,4c,fdae
12c2,5e,4e,fdbe
1746,70,46,fdb0
1c37,66,4e,fdb0
2058,6e,4c,fdac
2485,6e,4e,fdb0
281f,60,46,fda6
2aa6,70,4e,fdb0
2ae9,52,4e,fdbe
2afe,60,4e,fdb8
2b82,60,4e,fdb0
2d94,70,46,fdb0
2f9b,60,4e,fdac
308e,6e,3e,fdac
31a9,62,46,fda8
32cb,70,4e,fdb0
345d,70,4e,fdb0
36fb,5c,4e,fdbc
3a11,60,4e,fdb0
3d3c,5c,4e,fdb0
3ea4,66,4c,fdae
39cd,72,4c,fdb2
28e2,70,4e,fda6
b0e,6e,4e,fda6
e7da,52,52,fdbc
c690,48,4c,fdb0
aebc,70,4e,fdac
a1ab,52,50,fdb8
9e49,60,50,fdb0
a1d3,6e,4e,fdb0
a935,66,4e,fdae
